date,BGN/1/ბულგარული ლევი,DKK/10/დანიური კრონი,EUR/1/ევრო,GBP/1/დიდი ბრიტანეთის გირვანქა სტერლინგი,ISK/100/ისლანდიური კრონი,RSD/100/სერბიული დინარი,NOK/10/ნორვეგიული კრონი,PLN/10/პოლონური ზლოტი,"ROL/10,000/რუმინული ლეი",RON/10/რუმინული ლეი,HUF/100/უნგრული ფორინტი,SEK/10/შვედური კრონი,CHF/1/შვეიცარიული ფრანკი ,CZK/10/ჩეხური კრონა,USD/1/აშშ დოლარი,CAD/1/კანადური დოლარი,AUD/1/ავსტრალიური დოლარი,EGP/10/ეგვიპტური გირვანქა,"TRL/1,000,000/თურქული ლირა",TRY/1/თურქული ლირა,JPY/100/იაპონური იენი,AED/10/არაბეთის გაერთიანებული საამიროების დირჰამი,"IRR/10,000/ირანული რიალი",ILS/10/ისრაელის შეკელი,SGD/1/სინგაპურული დოლარი,KWD/1/ქუვეითური დინარი,CNY/10/ჩინური იუანი,HKD/10/ჰონკონგური დოლარი,INR/100/ინდური რუპია,NZD/1/ახალზელანდიური დოლარი,RUB/100/რუსული რუბლი,"AZM/1,000/აზერბაიჯანული მანათი",AZN/1/აზერბაიჯანული მანათი,"BYR/10,000/ბელარუსული რუბლი",BYN/1/ბელარუსული რუბლი,EEK/10/ესტონური კრონა,"TMM/1,000/თურქმენული მანათი",TMT/10/თურქმენული მანათი,LVL/1/ლატვიური ლატი,LTL/10/ლიტვური ლიტი,MDL/10/მოლდოვური ლეი,"AMD/1,000/სომხური დრამი",TJS/10/ტაჯიკური სომონი,"UZS/1,000/უზბეკური სუმი",UAH/10/უკრაინული გრივნა,KZT/100/ყაზახური ტენგე,KGS/100/ყირგიზული სომი,ZAR/10/სამხრეთ აფრიკული რანდი,BRL/1/ბრაზილიური რიალი,QAR/10/კატარული რიალი,"KRW/1,000/სამხრეთ კორეული ვონი",CYP/1/კვიპროსული გირვანქა სტერლინგი,ATS/10/ავსტრიული შილინგი,BEF/100/ბელგიური ფრანკი,DEM/1/გერმანული მარკა,NLG/10/ჰოლანდიური გულდენი,"ITL/1,000/იტალიური ლირა",FIM/10/ფინური მარკა,FRF/10/ფრანგული ფრანკი,ESP/100/ესპანური პესეტა,GRD/100/ბერძნული დრაჰმა,IEP/1/ირლანდიური ფუნტი,LUF/100/ლუქსემბურგული ფრანკი,"PTE/1,000/პორტუგალიური ესკუდო"
Sat Oct 13 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1936,3.1340,2.3342,3.3355,2.7470,3.0180,3.0500,6.2570,,6.9920,0.9351,2.5620,1.3915,0.8490,1.6460,1.6825,1.4830,2.9740,,1.3795,1.4030,4.4830,1.7660,4.0880,1.1236,5.8786,2.1930,2.1230,4.1900,1.2674,6.6000,1.9356,,7.6520,,1.4921,0.3165,,3.3185,6.7628,1.4451,4.9400,4.7780,1.2888,3.2737,1.3640,4.7300,,,,,4.0000,,,,,,,,,,,,
Sun Oct 14 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1936,3.1340,2.3342,3.3355,2.7470,3.0180,3.0500,6.2570,,6.9920,0.9351,2.5620,1.3915,0.8490,1.6460,1.6825,1.4830,2.9740,,1.3795,1.4030,4.4830,1.7660,4.0880,1.1236,5.8786,2.1930,2.1230,4.1900,1.2674,6.6000,1.9356,,7.6520,,1.4921,0.3165,,3.3185,6.7628,1.4451,4.9400,4.7780,1.2888,3.2737,1.3640,4.7300,,,,,4.0000,,,,,,,,,,,,
Mon Oct 15 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1936,3.1340,2.3342,3.3355,2.7470,3.0180,3.0500,6.2570,,6.9920,0.9351,2.5620,1.3915,0.8490,1.6460,1.6825,1.4830,2.9740,,1.3795,1.4030,4.4830,1.7660,4.0880,1.1236,5.8786,2.1930,2.1230,4.1900,1.2674,6.6000,1.9356,,7.6520,,1.4921,0.3165,,3.3185,6.7628,1.4451,4.9400,4.7780,1.2888,3.2737,1.3640,4.7300,,,,,4.0000,,,,,,,,,,,,
Tue Oct 16 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1952,3.1370,2.3371,3.3495,2.7520,3.0090,3.0440,6.2850,,7.0110,0.9348,2.5690,1.3933,0.8500,1.6435,1.6922,1.4890,2.9690,,1.3765,1.3960,4.4750,1.7660,4.0760,1.1241,5.8638,2.1850,2.1200,4.1800,1.2671,6.5900,1.9326,,7.6410,,1.4939,0.3161,,3.3202,6.7509,1.4499,4.9390,4.7700,1.2868,3.2680,1.3620,4.7230,,,,,4.0037,,,,,,,,,,,,
Wed Oct 17 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1898,3.1230,2.3264,3.3443,2.7180,2.9958,3.0340,6.2560,,6.9510,0.9276,2.5410,1.3885,0.8440,1.6420,1.6771,1.4602,2.9670,,1.3435,1.4050,4.4710,1.7620,4.0670,1.1195,5.8916,2.1850,2.1180,4.1700,1.2290,6.5900,1.9311,,7.6340,,1.4872,0.3158,,3.3105,6.7464,1.4378,4.9380,4.7660,1.2857,3.2534,1.3600,4.7050,,,,,3.9854,,,,,,,,,,,,
Thu Oct 18 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1903,3.1240,2.3276,3.3403,2.7050,3.0071,3.0340,6.2800,,6.9550,0.9281,2.5450,1.3906,0.8460,1.6410,1.6748,1.4552,2.9660,,1.3568,1.4080,4.4680,1.7610,4.0710,1.1198,5.8900,2.1840,2.1170,4.1400,1.2227,6.5800,1.9299,,7.6290,,1.4880,0.3156,,3.3152,6.7570,1.4382,4.9370,4.7630,1.2836,3.2492,1.3590,4.7160,,,,,3.9888,,,,,,,,,,,,
Fri Oct 19 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1954,3.1360,2.3373,3.3483,2.7320,3.0053,3.0510,6.3140,,7.0050,0.9338,2.5570,1.3978,0.8510,1.6410,1.6838,1.4621,2.9690,,1.3658,1.4130,4.4690,1.7610,4.0840,1.1221,5.8912,2.1850,2.1170,4.1600,1.2316,6.6000,1.9299,,7.6290,,1.4940,0.3156,,3.3085,6.7403,1.4344,4.9400,4.7630,1.2836,3.2466,1.3590,4.7160,,,,,4.0044,,,,,,,,,,,,
Sat Oct 20 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1969,3.1410,2.3404,3.3566,2.7410,3.0365,3.0570,6.3650,,6.9680,0.9347,2.5540,1.3992,0.8600,1.6385,1.6909,1.4686,2.9660,,1.3652,1.4180,4.4630,1.7580,4.0820,1.1206,5.8854,2.1820,2.1140,4.1200,1.2361,6.5900,1.9276,,7.6170,,1.4962,0.3151,,3.3168,6.7617,1.4285,4.9380,4.7560,1.2817,3.2578,1.3570,4.6840,,,,,4.0110,,,,,,,,,,,,
Sun Oct 21 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1969,3.1410,2.3404,3.3566,2.7410,3.0365,3.0570,6.3650,,6.9680,0.9347,2.5540,1.3992,0.8600,1.6385,1.6909,1.4686,2.9660,,1.3652,1.4180,4.4630,1.7580,4.0820,1.1206,5.8854,2.1820,2.1140,4.1200,1.2361,6.5900,1.9276,,7.6170,,1.4962,0.3151,,3.3168,6.7617,1.4285,4.9380,4.7560,1.2817,3.2578,1.3570,4.6840,,,,,4.0110,,,,,,,,,,,,
Mon Oct 22 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1969,3.1410,2.3404,3.3566,2.7410,3.0365,3.0570,6.3650,,6.9680,0.9347,2.5540,1.3992,0.8600,1.6385,1.6909,1.4686,2.9660,,1.3652,1.4180,4.4630,1.7580,4.0820,1.1206,5.8854,2.1820,2.1140,4.1200,1.2361,6.5900,1.9276,,7.6170,,1.4962,0.3151,,3.3168,6.7617,1.4285,4.9380,4.7560,1.2817,3.2578,1.3570,4.6840,,,,,4.0110,,,,,,,,,,,,
Tue Oct 23 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1977,3.1430,2.3420,3.3555,2.7280,3.0347,3.0550,6.3600,,6.9090,0.9302,2.5510,1.4053,0.8630,1.6365,1.6894,1.4548,2.9670,,1.3278,1.4360,4.4580,1.7560,4.0730,1.1200,5.8914,2.1800,2.1120,4.1100,1.2182,6.6000,1.9255,,7.6080,,1.4975,0.3147,,3.3330,6.7761,1.4260,4.9470,4.7500,1.2801,3.2541,1.3580,4.6780,,,,,4.0120,,,,,,,,,,,,
Wed Oct 24 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1871,3.1150,2.3214,3.3336,2.6820,3.0072,3.0130,6.3530,,6.8830,0.9234,2.5230,1.3925,0.8560,1.6335,1.6799,1.4582,2.9630,,1.3444,1.4270,4.4480,1.7530,4.0550,1.1152,5.8767,2.1770,2.1080,4.1200,1.2292,6.5500,1.9220,,7.5940,,1.4844,0.3141,,3.3269,6.7791,1.4285,4.9650,4.7410,1.2767,3.2331,1.3530,4.6690,,,,,3.9764,,,,,,,,,,,,
Thu Oct 25 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1857,3.1100,2.3184,3.3378,2.6890,3.0044,3.0000,6.3440,,6.8780,0.9229,2.5200,1.3877,0.8550,1.6305,1.6854,1.4630,2.9540,,1.3443,1.4250,4.4400,1.7490,4.0510,1.1150,5.8744,2.1760,2.1040,4.1200,1.2245,6.5500,1.9187,,7.5800,,1.4821,0.3136,,3.2939,6.7038,1.4259,4.9780,4.7320,1.2744,3.2274,1.3500,4.6610,,,,,3.9720,,,,,,,,,,,,
Fri Oct 26 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1875,3.1160,2.3220,3.3354,2.6590,3.0093,3.0010,6.3750,,6.9380,0.9262,2.5270,1.3903,0.8550,1.6280,1.6818,1.4696,2.9570,,1.3555,1.4240,4.4340,1.7470,4.0440,1.1171,5.8679,2.1760,2.1000,4.1200,1.2300,6.5500,1.9160,,7.5690,,1.4842,0.3131,,3.3022,6.7048,1.4231,4.9880,4.7240,1.2724,3.2257,1.3480,4.6540,,,,,3.9795,,,,,,,,,,,,
Sat Oct 27 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1937,3.1330,2.3343,3.3405,2.6790,3.0425,3.0280,6.4390,,6.9800,0.9313,2.5350,1.3952,0.8640,1.6250,1.6883,1.4831,2.9470,,1.3673,1.4220,4.4260,1.7440,4.0740,1.1164,5.8696,2.1710,2.0970,4.1100,1.2410,6.5600,1.9124,,7.5550,,1.4922,0.3125,,3.2961,6.7118,1.4192,4.9950,4.7160,1.2701,3.2207,1.3460,4.6450,,,,,3.9995,,,,,,,,,,,,
Sun Oct 28 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1937,3.1330,2.3343,3.3405,2.6790,3.0425,3.0280,6.4390,,6.9800,0.9313,2.5350,1.3952,0.8640,1.6250,1.6883,1.4831,2.9470,,1.3673,1.4220,4.4260,1.7440,4.0740,1.1164,5.8696,2.1710,2.0970,4.1100,1.2410,6.5600,1.9124,,7.5550,,1.4922,0.3125,,3.2961,6.7118,1.4192,4.9950,4.7160,1.2701,3.2207,1.3460,4.6450,,,,,3.9995,,,,,,,,,,,,
Mon Oct 29 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1937,3.1330,2.3343,3.3405,2.6790,3.0425,3.0280,6.4390,,6.9800,0.9313,2.5350,1.3952,0.8640,1.6250,1.6883,1.4831,2.9470,,1.3673,1.4220,4.4260,1.7440,4.0740,1.1164,5.8696,2.1710,2.0970,4.1100,1.2410,6.5600,1.9124,,7.5550,,1.4922,0.3125,,3.2961,6.7118,1.4192,4.9950,4.7160,1.2701,3.2207,1.3460,4.6450,,,,,3.9995,,,,,,,,,,,,
Tue Oct 30 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1972,3.1410,2.3408,3.3370,2.6920,3.0310,3.0330,6.4900,,7.0240,0.9333,2.5490,1.3973,0.8720,1.6225,1.6913,1.5019,2.9390,,1.3675,1.4210,4.4190,1.7420,4.0890,1.1173,5.8576,2.1710,2.0930,4.1100,1.2534,6.5700,1.9099,,7.5430,,1.4965,0.3120,,3.3112,6.7492,1.4195,4.9900,4.7080,1.2681,3.2205,1.3430,4.6360,,,,,4.0101,,,,,,,,,,,,
Wed Oct 31 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1955,3.1370,2.3377,3.3503,2.6920,3.0384,3.0300,6.4410,,6.9970,0.9317,2.5510,1.3934,0.8680,1.6225,1.6986,1.4953,2.9380,,1.3646,1.4140,4.4180,1.7420,4.0820,1.1188,5.8568,2.1720,2.0940,4.1200,1.2495,6.5600,1.9104,,7.5430,,1.4945,0.3120,,3.3316,6.7827,1.4220,4.9960,4.7080,1.4882,3.2122,1.3430,4.6360,,,,,4.0052,,,,,,,,,,,,
Thu Nov 01 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1984,3.1440,2.3436,3.3627,2.7010,3.0365,3.0360,6.4610,,7.0310,0.9341,2.5520,1.4008,0.8730,1.6224,1.6997,1.4980,2.9500,,1.3755,1.4110,4.4190,1.7420,4.1060,1.1197,5.8592,2.1740,2.0930,4.1300,1.2428,6.5800,1.9105,,7.5430,,1.4983,0.3120,,3.3246,6.7659,1.4313,4.9930,4.7070,1.2669,3.2114,1.3430,4.6360,,,,,4.0158,,,,,,,,,,,,
Fri Nov 02 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1975,3.1420,2.3416,3.3713,2.7120,3.0235,3.0080,6.4500,,7.0780,0.9329,2.5470,1.3963,0.8690,1.6224,1.7165,1.5061,2.9610,,1.3873,1.4030,4.4190,1.7420,4.1000,1.1198,5.8602,2.1770,2.0920,4.1300,1.2496,6.5700,1.9107,,7.5390,,1.4970,0.3120,,3.3314,6.7659,1.4358,4.9910,4.7070,1.2669,3.2120,1.3420,4.6360,,,,,4.0119,,,,,,,,,,,,
Sat Nov 03 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1997,3.1480,2.3460,3.3790,2.7400,3.0273,2.9910,6.4260,,7.0330,0.9304,2.5360,1.4065,0.8710,1.6215,1.7126,1.4895,2.9620,,1.3777,1.4140,4.4160,1.7410,4.0860,1.1187,5.8536,2.1740,2.0890,4.1200,1.2362,6.5700,1.9101,,7.5350,,1.4996,0.3118,,3.3364,6.7622,1.4401,4.9870,4.7070,1.2662,3.2093,1.3410,4.6330,,,,,4.0186,,,,,,,,,,,,
Sun Nov 04 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1997,3.1480,2.3460,3.3790,2.7400,3.0273,2.9910,6.4260,,7.0330,0.9304,2.5360,1.4065,0.8710,1.6215,1.7126,1.4895,2.9620,,1.3777,1.4140,4.4160,1.7410,4.0860,1.1187,5.8536,2.1740,2.0890,4.1200,1.2362,6.5700,1.9101,,7.5350,,1.4996,0.3118,,3.3364,6.7622,1.4401,4.9870,4.7070,1.2662,3.2093,1.3410,4.6330,,,,,4.0186,,,,,,,,,,,,
Mon Nov 05 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1997,3.1480,2.3460,3.3790,2.7400,3.0273,2.9910,6.4260,,7.0330,0.9304,2.5360,1.4065,0.8710,1.6215,1.7126,1.4895,2.9620,,1.3777,1.4140,4.4160,1.7410,4.0860,1.1187,5.8536,2.1740,2.0890,4.1200,1.2362,6.5700,1.9101,,7.5350,,1.4996,0.3118,,3.3364,6.7622,1.4401,4.9870,4.7070,1.2662,3.2093,1.3410,4.6330,,,,,4.0186,,,,,,,,,,,,
Tue Nov 06 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.1998,3.1480,2.3465,3.3777,2.7540,3.0451,3.0040,6.4340,,7.0150,0.9269,2.5370,1.4045,0.8720,1.6215,1.7394,1.4903,2.9670,,1.3684,1.4160,4.4170,1.7410,4.0830,1.1178,5.8620,2.1760,2.0880,4.1200,1.2383,6.5700,1.9103,,7.5350,,1.5005,0.3118,,3.3296,6.7840,1.4381,4.9840,4.7050,1.2662,3.2109,1.3400,4.6290,,,,,4.0206,,,,,,,,,,,,
Wed Nov 07 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2039,3.1590,2.3544,3.3837,2.7450,3.0502,3.0280,6.4780,,7.0030,0.9338,2.5400,1.4125,0.8760,1.6215,1.7486,1.5005,2.9710,,1.3829,1.4140,4.4170,1.7410,4.1090,1.1204,5.8654,2.1750,2.0890,4.1300,1.2578,6.5900,1.9103,,7.5350,,1.5049,0.3118,,3.3433,6.8044,1.4286,4.9860,4.7050,1.2650,3.2109,1.3400,4.6290,,,,,4.0346,,,,,,,,,,,,
Thu Nov 08 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2130,3.1830,2.3716,3.3951,2.7790,3.0515,3.0570,6.5510,,7.0090,0.9405,2.5740,1.4244,0.8820,1.6215,1.7793,1.5182,2.9550,,1.3905,1.4230,4.4170,1.7390,4.1340,1.1241,5.8735,2.1790,2.0870,4.1300,1.2721,6.6200,1.9106,,7.5350,,1.5167,0.3118,,3.3433,6.8216,1.4350,4.9910,4.7050,1.2650,3.2153,1.3410,4.6290,,,,,4.0629,,,,,,,,,,,,
Fri Nov 09 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2163,3.1910,2.3784,3.4100,2.7560,3.0280,3.0650,6.5280,,6.9770,0.9373,2.5680,1.4341,0.8850,1.6215,1.7473,1.5002,2.9520,,1.3699,1.4380,4.4160,1.7390,4.1350,1.1252,5.8707,2.1850,2.0870,4.1200,1.2477,6.6200,1.9110,,7.5350,,1.5204,0.3118,,3.3781,6.8702,1.4433,5.0030,4.7040,1.2650,3.2173,1.3430,4.6290,,,,,4.0751,,,,,,,,,,,,
Sat Nov 10 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2185,3.1970,2.3828,3.4201,2.7250,3.0560,3.0810,6.5850,,7.0150,0.9442,2.5750,1.4404,0.8880,1.6215,1.7445,1.5023,2.9590,,1.3800,1.4400,4.4160,1.7380,4.1310,1.1253,5.8744,2.1880,2.0850,4.1500,1.2576,6.6300,1.9112,,7.5350,,1.5232,0.3118,,3.3781,6.8848,1.4430,5.0150,4.7040,1.2650,3.2217,1.3440,4.6290,,,,,4.0834,,,,,,,,,,,,
Sun Nov 11 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2185,3.1970,2.3828,3.4201,2.7250,3.0560,3.0810,6.5850,,7.0150,0.9442,2.5750,1.4404,0.8880,1.6215,1.7445,1.5023,2.9590,,1.3800,1.4400,4.4160,1.7380,4.1310,1.1253,5.8744,2.1880,2.0850,4.1500,1.2576,6.6300,1.9112,,7.5350,,1.5232,0.3118,,3.3781,6.8848,1.4430,5.0150,4.7040,1.2650,3.2217,1.3440,4.6290,,,,,4.0834,,,,,,,,,,,,
Mon Nov 12 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2185,3.1970,2.3828,3.4201,2.7250,3.0560,3.0810,6.5850,,7.0150,0.9442,2.5750,1.4404,0.8880,1.6215,1.7445,1.5023,2.9590,,1.3800,1.4400,4.4160,1.7380,4.1310,1.1253,5.8744,2.1880,2.0850,4.1500,1.2576,6.6300,1.9112,,7.5350,,1.5232,0.3118,,3.3781,6.8848,1.4430,5.0150,4.7040,1.2650,3.2217,1.3440,4.6290,,,,,4.0834,,,,,,,,,,,,
Tue Nov 13 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2131,3.1840,2.3721,3.3747,2.6940,3.0763,3.0360,6.5230,,6.9250,0.9336,2.5620,1.4403,0.8920,1.6215,1.7135,1.4530,2.9550,,1.3446,1.4700,4.4160,1.7380,4.1130,1.1213,5.8735,2.1880,2.0830,4.1300,1.2275,6.6200,1.9115,,7.5350,,1.5165,0.3118,,3.3923,6.9056,1.4469,5.0330,4.7040,1.2650,3.2243,1.3430,4.6420,,,,,4.0639,,,,,,,,,,,,
Wed Nov 14 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2119,3.1820,2.3699,3.3507,2.6700,3.0432,3.0070,6.5170,,6.8890,0.9338,2.5550,1.4422,0.8900,1.6220,1.6935,1.4471,2.9570,,1.3426,1.4780,4.4170,1.7390,4.0980,1.1175,5.8738,2.1830,2.0840,4.1200,1.2282,6.6100,1.9121,,7.5370,,1.5151,0.3119,,3.3792,6.8802,1.4411,5.0560,4.7060,1.2654,3.2221,1.3440,4.6440,,,,,4.0611,,,,,,,,,,,,
Thu Nov 15 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2153,3.1910,2.3763,3.3699,2.6970,3.0475,3.0110,6.5400,,6.8920,0.9389,2.5730,1.4427,0.8940,1.6225,1.6959,1.4669,2.9470,,1.3727,1.4580,4.4200,1.7400,4.1230,1.1228,5.8748,2.1830,2.0830,4.1200,1.2394,6.6200,1.9131,,7.5390,,1.5195,0.3120,,3.3662,6.8683,1.4422,5.0690,4.7070,1.2658,3.2289,1.3450,4.6450,,,,,4.0715,,,,,,,,,,,,
Fri Nov 16 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2176,3.1960,2.3808,3.3400,2.7110,3.0485,3.0050,6.5250,,6.9080,0.9380,2.5880,1.4459,0.8970,1.6230,1.6866,1.4581,2.9460,,1.3807,1.4600,4.4210,1.7400,4.1270,1.1225,5.8777,2.1860,2.0860,4.1300,1.2408,6.6300,1.9139,,7.5420,,1.5221,0.3121,,3.3883,6.8885,1.4401,5.0750,4.7080,1.2650,3.2337,1.3460,4.6470,,,,,4.0789,,,,,,,,,,,,
Sat Nov 17 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2117,3.1790,2.3695,3.3152,2.6820,3.0391,2.9490,6.4580,,6.8300,0.9325,2.5530,1.4444,0.8910,1.6235,1.6522,1.4413,2.9420,,1.3689,1.4720,4.4260,1.7410,4.1320,1.1180,5.8765,2.1870,2.0860,4.1300,1.2283,6.6200,1.9147,,7.5440,,1.5150,0.3122,,3.3894,6.9003,1.4496,5.0790,4.7060,1.2654,3.2373,1.3450,4.6480,,,,,4.0598,,,,,,,,,,,,
Sun Nov 18 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2117,3.1790,2.3695,3.3152,2.6820,3.0391,2.9490,6.4580,,6.8300,0.9325,2.5530,1.4444,0.8910,1.6235,1.6522,1.4413,2.9420,,1.3689,1.4720,4.4260,1.7410,4.1320,1.1180,5.8765,2.1870,2.0860,4.1300,1.2283,6.6200,1.9147,,7.5440,,1.5150,0.3122,,3.3894,6.9003,1.4496,5.0790,4.7060,1.2654,3.2373,1.3450,4.6480,,,,,4.0598,,,,,,,,,,,,
Mon Nov 19 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2117,3.1790,2.3695,3.3152,2.6820,3.0391,2.9490,6.4580,,6.8300,0.9325,2.5530,1.4444,0.8910,1.6235,1.6522,1.4413,2.9420,,1.3689,1.4720,4.4260,1.7410,4.1320,1.1180,5.8765,2.1870,2.0860,4.1300,1.2283,6.6200,1.9147,,7.5440,,1.5150,0.3122,,3.3894,6.9003,1.4496,5.0790,4.7060,1.2654,3.2373,1.3450,4.6480,,,,,4.0598,,,,,,,,,,,,
Tue Nov 20 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2159,3.1910,2.3779,3.3275,2.6650,3.0456,2.9630,6.4870,,6.8330,0.9372,2.5650,1.4520,0.8930,1.6245,1.6711,1.4479,2.9480,,1.3732,1.4690,4.4250,1.7430,4.1380,1.1231,5.8829,2.1880,2.0870,4.1300,1.2322,6.6300,1.9161,,7.5490,,1.5200,0.3124,,3.3914,6.8721,1.4479,5.0870,4.7090,1.2662,3.2328,1.3460,4.6720,,,,,4.0745,,,,,,,,,,,,
Wed Nov 21 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2247,3.2150,2.3953,3.3479,2.6440,3.0467,2.9780,6.5100,,6.8730,0.9412,2.5800,1.4626,0.8980,1.6245,1.6604,1.4435,2.9460,,1.3680,1.4730,4.4280,1.7420,4.1570,1.1219,5.8906,2.1890,2.0880,4.1300,1.2353,6.6500,1.9164,,7.5490,,1.5318,0.3124,,3.3844,6.8838,1.4504,5.1030,4.7080,1.2662,3.2445,1.3460,4.6720,,,,,4.1043,,,,,,,,,,,,
Thu Nov 22 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2292,3.2260,2.4038,3.3481,2.6430,3.0128,3.0080,6.5370,,6.8360,0.9400,2.5780,1.4681,0.8990,1.6245,1.6529,1.4279,2.9480,,1.3583,1.4890,4.4290,1.7420,4.1920,1.1213,5.9176,2.1910,2.0880,4.1200,1.2270,6.6700,1.9164,,7.5490,,1.5366,0.3124,,3.3914,6.9423,1.4466,5.1130,4.7060,1.2651,3.2399,1.3460,4.6720,,,,,4.1179,,,,,,,,,,,,
Fri Nov 23 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2307,3.2290,2.4065,3.3522,2.6050,2.9875,3.0000,6.5400,,6.7510,0.9392,2.5810,1.4729,0.9000,1.6225,1.6484,1.4190,2.9420,,1.3532,1.4910,4.4190,1.7400,4.1780,1.1195,5.9174,2.1900,2.0860,4.1100,1.2227,6.6700,1.9140,,7.5390,,1.5383,0.3120,,3.4302,6.9596,1.4487,5.1280,4.6990,1.2636,3.2346,1.3440,4.6670,,,,,4.1233,,,,,,,,,,,,
Sat Nov 24 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2307,3.2290,2.4065,3.3522,2.6050,2.9875,3.0000,6.5400,,6.7510,0.9392,2.5810,1.4729,0.9000,1.6225,1.6484,1.4190,2.9420,,1.3532,1.4910,4.4190,1.7400,4.1780,1.1195,5.9174,2.1900,2.0860,4.1100,1.2227,6.6700,1.9140,,7.5390,,1.5383,0.3120,,3.4302,6.9596,1.4487,5.1280,4.6990,1.2636,3.2346,1.3440,4.6670,,,,,4.1233,,,,,,,,,,,,
Sun Nov 25 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2307,3.2290,2.4065,3.3522,2.6050,2.9875,3.0000,6.5400,,6.7510,0.9392,2.5810,1.4729,0.9000,1.6225,1.6484,1.4190,2.9420,,1.3532,1.4910,4.4190,1.7400,4.1780,1.1195,5.9174,2.1900,2.0860,4.1100,1.2227,6.6700,1.9140,,7.5390,,1.5383,0.3120,,3.4302,6.9596,1.4487,5.1280,4.6990,1.2636,3.2346,1.3440,4.6670,,,,,4.1233,,,,,,,,,,,,
Mon Nov 26 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2307,3.2290,2.4065,3.3522,2.6050,2.9875,3.0000,6.5400,,6.7510,0.9392,2.5810,1.4729,0.9000,1.6225,1.6484,1.4190,2.9420,,1.3532,1.4910,4.4190,1.7400,4.1780,1.1195,5.9174,2.1900,2.0860,4.1100,1.2227,6.6700,1.9140,,7.5390,,1.5383,0.3120,,3.4302,6.9596,1.4487,5.1280,4.6990,1.2636,3.2346,1.3440,4.6670,,,,,4.1233,,,,,,,,,,,,
Tue Nov 27 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2319,3.2310,2.4087,3.3523,2.5680,2.9791,3.0100,6.5520,,6.6970,0.9402,2.5980,1.4714,0.9010,1.6215,1.6511,1.4370,2.9390,,1.3640,1.4930,4.4180,1.7390,4.2030,1.1257,5.9200,2.1910,2.0850,4.0900,1.2366,6.6700,1.9133,,7.5350,,1.5397,0.3118,,3.4427,7.0086,1.4465,5.1820,4.6910,1.2628,3.2166,1.3470,4.6750,,,,,4.1270,,,,,,,,,,,,
Wed Nov 28 2007 00:00:00 GMT+0400 (Georgia Standard Time),1.2290,3.2240,2.4032,3.3555,2.5730,2.9497,2.9890,6.5190,,6.6860,0.9320,2.5860,1.4721,0.8990,1.6215,1.6361,1.4227,2.9340,,1.3362,1.4990,4.4190,1.7390,4.1810,1.1242,5.9222,2.1950,2.0830,4.0800,1.2281,6.6700,1.9135,,7.5350,,1.5364,0.3118,,3.4209,6.9784,1.4481,5.3080,4.6890,1.2616,3.2189,1.3470,4.6750,,,,,4.1176,,,,,,,,,,,,
