District;Station;Note;1;2;3;4;5;6;7;8;10;11;12;14;15;16;17;18;19;22;23;25;26;27;28;30;41
7;07.04.22;;29;0;19;1;145;4;0;30;21;0;2;0;0;0;0;0;2;0;0;0;0;13;0;1;188
7;07.04.23;;25;0;19;0;182;11;1;47;28;0;1;3;0;0;3;2;2;0;0;1;0;31;1;1;354
7;07.04.24;;30;0;18;1;164;3;0;25;9;0;0;0;1;1;2;0;2;0;2;0;0;7;0;0;160
7;07.04.25;;15;0;15;0;189;3;1;46;33;0;1;2;0;0;1;3;1;0;1;0;4;26;0;0;271
7;07.04.26;;33;0;25;0;167;11;3;63;30;0;0;2;0;0;2;3;2;1;6;0;3;27;1;0;247
7;07.04.27;;34;0;18;0;201;3;1;44;38;0;2;2;2;0;0;0;1;0;2;0;2;35;1;0;304
7;07.04.28;;32;0;30;0;179;3;7;61;39;0;0;0;1;1;2;4;3;0;3;0;1;30;0;0;377
7;07.04.29;;11;0;10;0;174;3;1;1;1;0;0;3;0;0;0;0;3;0;0;0;0;1;2;2;277
7;07.04.30;;16;0;4;1;195;1;0;4;0;0;0;3;0;0;0;0;0;0;0;0;0;7;0;1;265
7;07.04.31;;16;0;1;0;196;0;0;4;1;0;0;1;0;0;0;0;0;0;1;0;0;4;0;0;225
7;07.04.32;;11;1;13;1;162;10;1;33;9;0;0;1;0;0;0;2;3;0;0;0;5;31;1;0;253
